CUSTID,SDATE,店舗,商品,数量,単価,小計
103123,2025-03-23,店舗1,商品12,5,132,660
103198,2025-03-23,店舗1,商品12,10,132,1320
103257,2025-03-23,店舗1,商品12,8,132,1056
103808,2025-03-23,店舗1,商品12,5,132,660
104029,2025-03-23,店舗1,商品12,10,132,1320
104097,2025-03-23,店舗1,商品12,4,132,528
104196,2025-03-23,店舗1,商品12,7,132,924
104389,2025-03-23,店舗1,商品10,6,132,792
104389,2025-03-23,店舗1,商品12,7,132,924
104691,2025-03-23,店舗1,商品12,6,132,792
104697,2025-03-23,店舗1,商品12,7,132,924
104697,2025-03-23,店舗1,商品12,6,132,792
104703,2025-03-23,店舗1,商品12,6,132,792
104867,2025-03-23,店舗1,商品12,7,132,924
105216,2025-03-23,店舗1,商品12,7,132,924
105816,2025-03-23,店舗1,商品12,7,132,924
105816,2025-03-23,店舗1,商品12,9,132,1188
102791,2025-03-23,店舗2,商品07,2,117,234
102791,2025-03-23,店舗2,商品07,1,117,117
104075,2025-03-23,店舗2,商品09,2,117,234
104075,2025-03-23,店舗2,商品09,1,117,117
104389,2025-03-23,店舗2,商品08,1,132,132
105005,2025-03-23,店舗2,商品07,1,117,117
105611,2025-03-23,店舗2,商品04,2,132,264
105611,2025-03-23,店舗2,商品09,1,117,117
100585,2025-03-24,店舗1,商品12,5,132,660
101309,2025-03-24,店舗1,商品12,4,132,528
102217,2025-03-24,店舗1,商品12,2,132,264
103304,2025-03-24,店舗1,商品12,5,132,660
103522,2025-03-24,店舗1,商品12,3,132,396
103939,2025-03-24,店舗1,商品10,3,132,396
104948,2025-03-24,店舗1,商品12,5,132,660
105345,2025-03-24,店舗1,商品12,6,132,792
105395,2025-03-24,店舗1,商品12,4,132,528
105395,2025-03-24,店舗1,商品12,5,132,660
105395,2025-03-24,店舗1,商品12,4,132,528
105514,2025-03-24,店舗1,商品12,8,132,1056
100280,2025-03-24,店舗2,商品09,2,117,234
100322,2025-03-24,店舗2,商品04,2,132,264
100322,2025-03-24,店舗2,商品04,3,132,396
100454,2025-03-24,店舗2,商品09,4,117,468
100544,2025-03-24,店舗2,商品07,3,117,351
102223,2025-03-24,店舗2,商品07,2,117,234
102295,2025-03-24,店舗2,商品07,2,117,234
102619,2025-03-24,店舗2,商品09,1,117,117
102737,2025-03-24,店舗2,商品07,3,117,351
102947,2025-03-24,店舗2,商品08,3,132,396
103682,2025-03-24,店舗2,商品09,3,117,351
103682,2025-03-24,店舗2,商品09,1,117,117
103800,2025-03-24,店舗2,商品04,2,132,264
103800,2025-03-24,店舗2,商品04,2,132,264
103800,2025-03-24,店舗2,商品04,4,132,528
103800,2025-03-24,店舗2,商品04,2,132,264
103800,2025-03-24,店舗2,商品04,3,132,396
104285,2025-03-24,店舗2,商品07,1,117,117
104397,2025-03-24,店舗2,商品09,2,117,234
104656,2025-03-24,店舗2,商品07,2,117,234
104746,2025-03-24,店舗2,商品06,2,132,264
104746,2025-03-24,店舗2,商品06,2,132,264
104746,2025-03-24,店舗2,商品06,3,132,396
104746,2025-03-24,店舗2,商品06,4,132,528
100393,2025-03-25,店舗1,商品12,2,132,264
101265,2025-03-25,店舗1,商品12,5,132,660
101520,2025-03-25,店舗1,商品12,6,132,792
101520,2025-03-25,店舗1,商品12,2,132,264
102157,2025-03-25,店舗1,商品10,2,132,264
102157,2025-03-25,店舗1,商品12,4,132,528
102157,2025-03-25,店舗1,商品12,2,132,264
102341,2025-03-25,店舗1,商品06,4,132,528
102718,2025-03-25,店舗1,商品12,3,132,396
102890,2025-03-25,店舗1,商品12,6,132,792
102958,2025-03-25,店舗1,商品12,4,132,528
104026,2025-03-25,店舗1,商品12,4,132,528
104942,2025-03-25,店舗1,商品12,6,132,792
104942,2025-03-25,店舗1,商品12,4,132,528
100722,2025-03-25,店舗2,商品08,4,132,528
100949,2025-03-25,店舗2,商品07,2,117,234
100949,2025-03-25,店舗2,商品07,3,117,351
100949,2025-03-25,店舗2,商品07,2,117,234
100949,2025-03-25,店舗2,商品09,2,117,234
100949,2025-03-25,店舗2,商品09,2,117,234
100949,2025-03-25,店舗2,商品09,2,117,234
101206,2025-03-25,店舗2,商品09,3,117,351
101206,2025-03-25,店舗2,商品09,3,117,351
101210,2025-03-25,店舗2,商品06,4,132,528
101713,2025-03-25,店舗2,商品08,3,132,396
102733,2025-03-25,店舗2,商品07,2,117,234
102845,2025-03-25,店舗2,商品07,4,117,468
103337,2025-03-25,店舗2,商品01,3,117,351
103682,2025-03-25,店舗2,商品09,2,117,234
103747,2025-03-25,店舗2,商品07,2,117,234
103799,2025-03-25,店舗2,商品04,2,132,264
103997,2025-03-25,店舗2,商品07,2,117,234
103997,2025-03-25,店舗2,商品07,2,117,234
104087,2025-03-25,店舗2,商品01,3,117,351
104389,2025-03-25,店舗2,商品09,3,117,351
105052,2025-03-25,店舗2,商品08,3,132,396
105204,2025-03-25,店舗2,商品01,2,117,234
105350,2025-03-25,店舗2,商品09,2,117,234
105863,2025-03-25,店舗2,商品09,3,117,351
100867,2025-03-26,店舗1,商品12,3,132,396
100996,2025-03-26,店舗1,商品12,9,132,1188
102086,2025-03-26,店舗1,商品12,5,132,660
102724,2025-03-26,店舗1,商品12,3,132,396
103025,2025-03-26,店舗1,商品12,8,132,1056
103303,2025-03-26,店舗1,商品12,6,132,792
103303,2025-03-26,店舗1,商品12,3,132,396
103316,2025-03-26,店舗1,商品12,5,132,660
104736,2025-03-26,店舗1,商品12,4,132,528
104867,2025-03-26,店舗1,商品12,4,132,528
105468,2025-03-26,店舗1,商品12,6,132,792
105598,2025-03-26,店舗1,商品10,5,132,660
100165,2025-03-26,店舗2,商品05,2,132,264
100165,2025-03-26,店舗2,商品06,1,132,132
100419,2025-03-26,店舗2,商品06,2,132,264
100419,2025-03-26,店舗2,商品06,3,132,396
101301,2025-03-26,店舗2,商品09,4,117,468
101361,2025-03-26,店舗2,商品09,3,117,351
101365,2025-03-26,店舗2,商品09,2,117,234
101427,2025-03-26,店舗2,商品08,4,132,528
101427,2025-03-26,店舗2,商品08,2,132,264
101805,2025-03-26,店舗2,商品06,4,132,528
101883,2025-03-26,店舗2,商品08,3,132,396
102791,2025-03-26,店舗2,商品07,2,117,234
102791,2025-03-26,店舗2,商品07,3,117,351
102820,2025-03-26,店舗2,商品09,5,117,585
103394,2025-03-26,店舗2,商品09,3,117,351
103394,2025-03-26,店舗2,商品09,2,117,234
104202,2025-03-26,店舗2,商品05,4,132,528
104339,2025-03-26,店舗2,商品09,4,117,468
104450,2025-03-26,店舗2,商品01,1,117,117
104886,2025-03-26,店舗2,商品09,4,117,468
105372,2025-03-26,店舗2,商品04,3,132,396
105476,2025-03-26,店舗2,商品07,1,117,117
100362,2025-03-27,店舗1,商品12,6,132,792
100831,2025-03-27,店舗1,商品12,4,132,528
100981,2025-03-27,店舗1,商品12,6,132,792
101135,2025-03-27,店舗1,商品12,6,132,792
104200,2025-03-27,店舗1,商品12,5,132,660
104325,2025-03-27,店舗1,商品12,6,132,792
104378,2025-03-27,店舗1,商品12,7,132,924
105137,2025-03-27,店舗1,商品12,7,132,924
105436,2025-03-27,店舗1,商品12,7,132,924
105570,2025-03-27,店舗1,商品12,6,132,792
105820,2025-03-27,店舗1,商品12,5,132,660
100006,2025-03-27,店舗2,商品07,3,117,351
100054,2025-03-27,店舗2,商品09,2,117,234
100106,2025-03-27,店舗2,商品01,4,117,468
101136,2025-03-27,店舗2,商品07,2,117,234
101225,2025-03-27,店舗2,商品09,3,117,351
101427,2025-03-27,店舗2,商品07,3,117,351
101427,2025-03-27,店舗2,商品07,4,117,468
103168,2025-03-27,店舗2,商品09,4,117,468
103168,2025-03-27,店舗2,商品09,3,117,351
103304,2025-03-27,店舗2,商品04,3,132,396
103980,2025-03-27,店舗2,商品07,2,117,234
103980,2025-03-27,店舗2,商品07,3,117,351
104120,2025-03-27,店舗2,商品09,3,117,351
104356,2025-03-27,店舗2,商品08,2,132,264
104578,2025-03-27,店舗2,商品07,2,117,234
104802,2025-03-27,店舗2,商品07,5,117,585
105325,2025-03-27,店舗2,商品04,4,132,528
105676,2025-03-27,店舗2,商品07,4,117,468
105742,2025-03-27,店舗2,商品09,3,117,351
105755,2025-03-27,店舗2,商品09,3,117,351
100177,2025-03-28,店舗1,商品12,5,194,970
101111,2025-03-28,店舗1,商品12,3,194,582
101183,2025-03-28,店舗1,商品12,4,194,776
102513,2025-03-28,店舗1,商品12,5,194,970
102530,2025-03-28,店舗1,商品12,5,194,970
102711,2025-03-28,店舗1,商品12,4,194,776
102922,2025-03-28,店舗1,商品12,4,194,776
102922,2025-03-28,店舗1,商品12,5,194,970
103120,2025-03-28,店舗1,商品06,4,194,776
103120,2025-03-28,店舗1,商品09,7,172,1204
105264,2025-03-28,店舗1,商品12,5,194,970
105663,2025-03-28,店舗1,商品12,4,194,776
100454,2025-03-28,店舗2,商品07,3,172,516
100474,2025-03-28,店舗2,商品06,5,194,970
101094,2025-03-28,店舗2,商品08,2,194,388
101211,2025-03-28,店舗2,商品08,4,194,776
101427,2025-03-28,店舗2,商品04,2,194,388
101501,2025-03-28,店舗2,商品07,4,172,688
101818,2025-03-28,店舗2,商品09,5,172,860
101999,2025-03-28,店舗2,商品09,2,172,344
102166,2025-03-28,店舗2,商品08,3,194,582
102315,2025-03-28,店舗2,商品07,3,172,516
102751,2025-03-28,店舗2,商品07,2,172,344
103132,2025-03-28,店舗2,商品08,3,194,582
103132,2025-03-28,店舗2,商品08,1,194,194
103132,2025-03-28,店舗2,商品09,2,172,344
103921,2025-03-28,店舗2,商品04,4,194,776
104464,2025-03-28,店舗2,商品07,4,172,688
100510,2025-03-29,店舗1,商品12,8,194,1552
100683,2025-03-29,店舗1,商品12,8,194,1552
100685,2025-03-29,店舗1,商品12,7,194,1358
100728,2025-03-29,店舗1,商品12,6,194,1164
101742,2025-03-29,店舗1,商品12,7,194,1358
101755,2025-03-29,店舗1,商品12,5,194,970
101781,2025-03-29,店舗1,商品12,5,194,970
101781,2025-03-29,店舗1,商品12,3,194,582
102561,2025-03-29,店舗1,商品12,3,194,582
102711,2025-03-29,店舗1,商品12,5,194,970
102711,2025-03-29,店舗1,商品12,11,194,2134
102754,2025-03-29,店舗1,商品01,7,172,1204
102806,2025-03-29,店舗1,商品01,6,172,1032
103098,2025-03-29,店舗1,商品12,8,194,1552
103256,2025-03-29,店舗1,商品12,5,194,970
103394,2025-03-29,店舗1,商品12,6,194,1164
103600,2025-03-29,店舗1,商品12,9,194,1746
103993,2025-03-29,店舗1,商品12,5,194,970
104445,2025-03-29,店舗1,商品12,6,194,1164
104963,2025-03-29,店舗1,商品12,5,194,970
105068,2025-03-29,店舗1,商品12,8,194,1552
105641,2025-03-29,店舗1,商品10,5,194,970
105641,2025-03-29,店舗1,商品12,7,194,1358
105740,2025-03-29,店舗1,商品12,6,194,1164
105740,2025-03-29,店舗1,商品12,7,194,1358
101719,2025-03-29,店舗2,商品09,2,172,344
104492,2025-03-29,店舗2,商品09,2,172,344
104531,2025-03-29,店舗2,商品04,3,194,582
104768,2025-03-29,店舗2,商品09,2,172,344
105556,2025-03-29,店舗2,商品07,3,172,516
100876,2025-03-30,店舗1,商品12,7,194,1358
101008,2025-03-30,店舗1,商品12,7,194,1358
101559,2025-03-30,店舗1,商品12,5,194,970
101582,2025-03-30,店舗1,商品12,17,194,3298
102437,2025-03-30,店舗1,商品12,8,194,1552
103262,2025-03-30,店舗1,商品12,9,194,1746
103303,2025-03-30,店舗1,商品12,7,194,1358
103436,2025-03-30,店舗1,商品12,6,194,1164
103626,2025-03-30,店舗1,商品12,4,194,776
103754,2025-03-30,店舗1,商品12,10,194,1940
103934,2025-03-30,店舗1,商品12,5,194,970
104258,2025-03-30,店舗1,商品11,1,594,594
104303,2025-03-30,店舗1,商品12,9,194,1746
104560,2025-03-30,店舗1,商品12,10,194,1940
104574,2025-03-30,店舗1,商品12,8,194,1552
104867,2025-03-30,店舗1,商品10,4,194,776
105326,2025-03-30,店舗1,商品12,9,194,1746
105376,2025-03-30,店舗1,商品12,3,194,582
105706,2025-03-30,店舗1,商品12,3,194,582
105953,2025-03-30,店舗1,商品12,15,194,2910
100937,2025-03-30,店舗2,商品09,2,172,344
102485,2025-03-30,店舗2,商品04,1,194,194
104623,2025-03-30,店舗2,商品04,2,194,388
105144,2025-03-30,店舗2,商品09,2,172,344
100978,2025-03-31,店舗1,商品12,4,194,776
101312,2025-03-31,店舗1,商品12,2,194,388
101312,2025-03-31,店舗1,商品12,4,194,776
102331,2025-03-31,店舗1,商品12,4,194,776
102530,2025-03-31,店舗1,商品12,5,194,970
104031,2025-03-31,店舗1,商品12,4,194,776
104686,2025-03-31,店舗1,商品12,5,194,970
104921,2025-03-31,店舗1,商品12,5,194,970
101430,2025-03-31,店舗2,商品04,3,194,582
101634,2025-03-31,店舗2,商品08,3,194,582
101798,2025-03-31,店舗2,商品07,2,172,344
101943,2025-03-31,店舗2,商品07,3,172,516
102131,2025-03-31,店舗2,商品09,5,172,860
103567,2025-03-31,店舗2,商品04,4,194,776
103754,2025-03-31,店舗2,商品07,4,172,688
104678,2025-03-31,店舗2,商品09,3,172,516
105236,2025-03-31,店舗2,商品09,3,172,516
105244,2025-03-31,店舗2,商品07,3,172,516
105275,2025-03-31,店舗2,商品09,3,172,516
105742,2025-03-31,店舗2,商品08,3,194,582
100049,2025-04-01,店舗1,商品12,4,206,824
100067,2025-04-01,店舗1,商品12,5,206,1030
101482,2025-04-01,店舗1,商品12,4,206,824
103214,2025-04-01,店舗1,商品12,4,206,824
103214,2025-04-01,店舗1,商品12,3,206,618
103214,2025-04-01,店舗1,商品12,4,206,824
103250,2025-04-01,店舗1,商品07,4,182,728
103816,2025-04-01,店舗1,商品12,3,206,618
104523,2025-04-01,店舗1,商品12,4,206,824
100360,2025-04-01,店舗2,商品08,2,206,412
100415,2025-04-01,店舗2,商品07,2,182,364
101008,2025-04-01,店舗2,商品05,2,206,412
101028,2025-04-01,店舗2,商品04,3,206,618
101212,2025-04-01,店舗2,商品09,3,182,546
101899,2025-04-01,店舗2,商品08,3,206,618
102508,2025-04-01,店舗2,商品07,3,182,546
102508,2025-04-01,店舗2,商品07,3,182,546
103084,2025-04-01,店舗2,商品06,3,206,618
103084,2025-04-01,店舗2,商品06,4,206,824
103112,2025-04-01,店舗2,商品09,3,182,546
103494,2025-04-01,店舗2,商品04,2,206,412
103556,2025-04-01,店舗2,商品08,2,206,412
103565,2025-04-01,店舗2,商品07,3,182,546
105854,2025-04-01,店舗2,商品09,3,182,546
105896,2025-04-01,店舗2,商品05,4,206,824
101157,2025-04-02,店舗1,商品12,5,206,1030
101455,2025-04-02,店舗1,商品12,3,206,618
101480,2025-04-02,店舗1,商品12,9,206,1854
103720,2025-04-02,店舗1,商品12,3,206,618
104266,2025-04-02,店舗1,商品07,1,182,182
104266,2025-04-02,店舗1,商品07,6,182,1092
104573,2025-04-02,店舗1,商品12,5,206,1030
105729,2025-04-02,店舗1,商品03,1,446,446
105729,2025-04-02,店舗1,商品03,1,446,446
105942,2025-04-02,店舗1,商品12,6,206,1236
100028,2025-04-02,店舗2,商品08,2,206,412
100028,2025-04-02,店舗2,商品08,2,206,412
100510,2025-04-02,店舗2,商品07,2,182,364
100640,2025-04-02,店舗2,商品04,2,206,412
100640,2025-04-02,店舗2,商品07,2,182,364
100640,2025-04-02,店舗2,商品08,4,206,824
101820,2025-04-02,店舗2,商品08,4,206,824
102917,2025-04-02,店舗2,商品04,3,206,618
102917,2025-04-02,店舗2,商品04,2,206,412
103122,2025-04-02,店舗2,商品04,2,206,412
104494,2025-04-02,店舗2,商品04,1,206,206
104879,2025-04-02,店舗2,商品09,2,182,364
104879,2025-04-02,店舗2,商品09,3,182,546
105071,2025-04-02,店舗2,商品07,2,182,364
105367,2025-04-02,店舗2,商品08,3,206,618
105497,2025-04-02,店舗2,商品09,2,182,364
105644,2025-04-02,店舗2,商品07,2,182,364
105650,2025-04-02,店舗2,商品01,4,182,728
100369,2025-04-03,店舗1,商品12,5,206,1030
101633,2025-04-03,店舗1,商品11,1,630,630
101633,2025-04-03,店舗1,商品11,2,630,1260
101633,2025-04-03,店舗1,商品11,1,630,630
101633,2025-04-03,店舗1,商品11,1,630,630
101633,2025-04-03,店舗1,商品11,1,630,630
103361,2025-04-03,店舗1,商品12,6,206,1236
103850,2025-04-03,店舗1,商品12,5,206,1030
104042,2025-04-03,店舗1,商品12,8,206,1648
105307,2025-04-03,店舗1,商品12,4,206,824
105755,2025-04-03,店舗1,商品12,4,206,824
100198,2025-04-03,店舗2,商品08,2,206,412
101206,2025-04-03,店舗2,商品04,1,206,206
101264,2025-04-03,店舗2,商品08,1,206,206
101890,2025-04-03,店舗2,商品07,3,182,546
102168,2025-04-03,店舗2,商品08,6,206,1236
102279,2025-04-03,店舗2,商品05,2,206,412
102485,2025-04-03,店舗2,商品06,2,206,412
102485,2025-04-03,店舗2,商品07,2,182,364
102485,2025-04-03,店舗2,商品08,2,206,412
102663,2025-04-03,店舗2,商品09,2,182,364
102881,2025-04-03,店舗2,商品09,6,182,1092
103484,2025-04-03,店舗2,商品06,3,206,618
103484,2025-04-03,店舗2,商品06,2,206,412
103710,2025-04-03,店舗2,商品07,3,182,546
105514,2025-04-03,店舗2,商品09,3,182,546
100012,2025-04-04,店舗1,商品12,6,206,1236
100587,2025-04-04,店舗1,商品12,2,206,412
100719,2025-04-04,店舗1,商品12,3,206,618
100988,2025-04-04,店舗1,商品12,3,206,618
102606,2025-04-04,店舗1,商品12,2,206,412
104101,2025-04-04,店舗1,商品12,1,206,206
104101,2025-04-04,店舗1,商品12,3,206,618
104101,2025-04-04,店舗1,商品12,2,206,412
104101,2025-04-04,店舗1,商品12,2,206,412
104101,2025-04-04,店舗1,商品12,2,206,412
104101,2025-04-04,店舗1,商品12,6,206,1236
104101,2025-04-04,店舗1,商品12,3,206,618
104101,2025-04-04,店舗1,商品12,3,206,618
104101,2025-04-04,店舗1,商品12,2,206,412
104101,2025-04-04,店舗1,商品12,1,206,206
104101,2025-04-04,店舗1,商品12,1,206,206
104101,2025-04-04,店舗1,商品12,2,206,412
105055,2025-04-04,店舗1,商品12,3,206,618
105376,2025-04-04,店舗1,商品09,2,182,364
105745,2025-04-04,店舗1,商品12,2,206,412
100921,2025-04-04,店舗2,商品09,2,182,364
101403,2025-04-04,店舗2,商品07,2,182,364
101403,2025-04-04,店舗2,商品07,2,182,364
101403,2025-04-04,店舗2,商品07,2,182,364
101427,2025-04-04,店舗2,商品01,2,182,364
101427,2025-04-04,店舗2,商品01,3,182,546
101461,2025-04-04,店舗2,商品07,1,182,182
102279,2025-04-04,店舗2,商品05,2,206,412
102279,2025-04-04,店舗2,商品05,3,206,618
102279,2025-04-04,店舗2,商品05,1,206,206
102279,2025-04-04,店舗2,商品06,1,206,206
102646,2025-04-04,店舗2,商品07,2,182,364
102646,2025-04-04,店舗2,商品07,3,182,546
102646,2025-04-04,店舗2,商品07,2,182,364
103295,2025-04-04,店舗2,商品05,2,206,412
103295,2025-04-04,店舗2,商品05,3,206,618
103295,2025-04-04,店舗2,商品07,2,182,364
103295,2025-04-04,店舗2,商品08,2,206,412
103461,2025-04-04,店舗2,商品09,2,182,364
103913,2025-04-04,店舗2,商品09,2,182,364
104476,2025-04-04,店舗2,商品04,1,206,206
104623,2025-04-04,店舗2,商品04,2,206,412
105274,2025-04-04,店舗2,商品07,2,182,364
105641,2025-04-04,店舗2,商品09,2,182,364
105875,2025-04-04,店舗2,商品04,1,206,206
105970,2025-04-04,店舗2,商品09,1,182,182
100390,2025-04-05,店舗1,商品12,5,206,1030
100575,2025-04-05,店舗1,商品12,6,206,1236
100585,2025-04-05,店舗1,商品12,9,206,1854
101103,2025-04-05,店舗1,商品12,5,206,1030
101375,2025-04-05,店舗1,商品12,7,206,1442
101389,2025-04-05,店舗1,商品12,8,206,1648
101482,2025-04-05,店舗1,商品12,6,206,1236
101904,2025-04-05,店舗1,商品12,7,206,1442
101980,2025-04-05,店舗1,商品05,4,206,824
101980,2025-04-05,店舗1,商品12,6,206,1236
102841,2025-04-05,店舗1,商品12,7,206,1442
102922,2025-04-05,店舗1,商品12,6,206,1236
103033,2025-04-05,店舗1,商品06,16,206,3296
103382,2025-04-05,店舗1,商品10,10,206,2060
103613,2025-04-05,店舗1,商品06,8,206,1648
103698,2025-04-05,店舗1,商品12,12,206,2472
103754,2025-04-05,店舗1,商品11,1,630,630
103945,2025-04-05,店舗1,商品12,5,206,1030
104547,2025-04-05,店舗1,商品12,8,206,1648
105514,2025-04-05,店舗1,商品12,6,206,1236
105598,2025-04-05,店舗1,商品12,8,206,1648
102900,2025-04-05,店舗2,商品04,2,206,412
102900,2025-04-05,店舗2,商品04,2,206,412
102900,2025-04-05,店舗2,商品04,2,206,412
103004,2025-04-05,店舗2,商品01,2,182,364
103316,2025-04-05,店舗2,商品07,1,182,182
103820,2025-04-05,店舗2,商品07,1,182,182
104156,2025-04-05,店舗2,商品09,1,182,182
100508,2025-04-06,店舗1,商品12,7,206,1442
100735,2025-04-06,店舗1,商品12,8,206,1648
101246,2025-04-06,店舗1,商品12,5,206,1030
101386,2025-04-06,店舗1,商品12,10,206,2060
101401,2025-04-06,店舗1,商品12,6,206,1236
101403,2025-04-06,店舗1,商品07,6,182,1092
101403,2025-04-06,店舗1,商品07,10,182,1820
101501,2025-04-06,店舗1,商品12,9,206,1854
101780,2025-04-06,店舗1,商品06,7,206,1442
101850,2025-04-06,店舗1,商品12,5,206,1030
101850,2025-04-06,店舗1,商品12,4,206,824
102123,2025-04-06,店舗1,商品12,5,206,1030
104413,2025-04-06,店舗1,商品12,4,206,824
104429,2025-04-06,店舗1,商品12,12,206,2472
104527,2025-04-06,店舗1,商品12,7,206,1442
104803,2025-04-06,店舗1,商品11,2,630,1260
104829,2025-04-06,店舗1,商品12,5,206,1030
104829,2025-04-06,店舗1,商品12,4,206,824
104992,2025-04-06,店舗1,商品12,3,206,618
105395,2025-04-06,店舗1,商品12,6,206,1236
105409,2025-04-06,店舗1,商品12,9,206,1854
105896,2025-04-06,店舗1,商品09,9,182,1638
